Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RP","Pesticides Use","356","India","5157","Agricultural Use","1320","Herbicides","2018","2018","tonnes","9428.11","I","Imputed value"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1320","Herbicides","2019","2019","tonnes","9749.17","I","Imputed value"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1320","Herbicides","2020","2020","tonnes","9749.17","I","Imputed value"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1321","Herbicides – Phenoxy hormone products","1990","1990","tonnes","791","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1321","Herbicides – Phenoxy hormone products","1991","1991","tonnes","686","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1321","Herbicides – Phenoxy hormone products","1992","1992","tonnes","750","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1321","Herbicides – Phenoxy hormone products","1993","1993","tonnes","629","I","Imputed value"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1321","Herbicides – Phenoxy hormone products","1994","1994","tonnes","612","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1321","Herbicides – Phenoxy hormone products","1995","1995","tonnes","467","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1321","Herbicides – Phenoxy hormone products","1996","1996","tonnes","621","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1321","Herbicides – Phenoxy hormone products","1997","1997","tonnes","609","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1321","Herbicides – Phenoxy hormone products","1998","1998","tonnes","659","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1321","Herbicides – Phenoxy hormone products","1999","1999","tonnes","680","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1322","Herbicides – Triazines","1990","1990","tonnes","275","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1322","Herbicides – Triazines","1991","1991","tonnes","285","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1322","Herbicides – Triazines","1992","1992","tonnes","277","A","Official figure"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1322","Herbicides – Triazines","1993","1993","tonnes","310","I","Imputed value"
"RP","Pesticides Use","356","India","5157","Agricultural Use","1322","Herbicides – Triazines","1994","1994","tonnes","472","A","Official figure"
