Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","356","India","5142","Food","S2807","Rice and products","2018","2018","1000 tonnes","133945","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5142","Food","S2807","Rice and products","2019","2019","1000 tonnes","140616","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","5142","Food","S2807","Rice and products","2020","2020","1000 tonnes","140617","I","Imputed value"
"FBS","Food Balances (2010-)","356","India","645","Food supply quantity (kg/capita/yr)","S2807","Rice and products","2010","2010","kg","103.44","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","645","Food supply quantity (kg/capita/yr)","S2807","Rice and products","2011","2011","kg","109.18","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","645","Food supply quantity (kg/capita/yr)","S2807","Rice and products","2012","2012","kg","103.07","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","645","Food supply quantity (kg/capita/yr)","S2807","Rice and products","2013","2013","kg","104.61","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","645","Food supply quantity (kg/capita/yr)","S2807","Rice and products","2014","2014","kg","105.34","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","645","Food supply quantity (kg/capita/yr)","S2807","Rice and products","2015","2015","kg","99.29","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","645","Food supply quantity (kg/capita/yr)","S2807","Rice and products","2016","2016","kg","100.74","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","645","Food supply quantity (kg/capita/yr)","S2807","Rice and products","2017","2017","kg","100.84","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","645","Food supply quantity (kg/capita/yr)","S2807","Rice and products","2018","2018","kg","99.02","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","645","Food supply quantity (kg/capita/yr)","S2807","Rice and products","2019","2019","kg","102.91","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","645","Food supply quantity (kg/capita/yr)","S2807","Rice and products","2020","2020","kg","101.9","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","664","Food supply (kcal/capita/day)","S2807","Rice and products","2010","2010","kcal/capita/day","684.28","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","664","Food supply (kcal/capita/day)","S2807","Rice and products","2011","2011","kcal/capita/day","723.13","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","664","Food supply (kcal/capita/day)","S2807","Rice and products","2012","2012","kcal/capita/day","682.7","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","664","Food supply (kcal/capita/day)","S2807","Rice and products","2013","2013","kcal/capita/day","692.96","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","664","Food supply (kcal/capita/day)","S2807","Rice and products","2014","2014","kcal/capita/day","697.7","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","664","Food supply (kcal/capita/day)","S2807","Rice and products","2015","2015","kcal/capita/day","657.7","E","Estimated value"
"FBS","Food Balances (2010-)","356","India","664","Food supply (kcal/capita/day)","S2807","Rice and products","2016","2016","kcal/capita/day","667.33","E","Estimated value"
